step	elapsed_s	loss	grad_norm	mem_gib	token_acc	lr	tokens_this_step	tokens_per_gpu_per_sec	train_speed_s_per_it
255	22045.0	1.23503804	2.7826767	37.77	0.66213918	9.5e-07	68659	397.1	86.452823
256	22140.0	1.14209366	3.06921887	37.77	0.67860489	9e-07	67924	392.7	86.48501
257	22220.0	1.04652023	4.06292725	43.59	0.70998887	8.6e-07	56187	324.9	86.459018
258	22303.0	1.21246338	6.15521908	43.59	0.67513154	8.1e-07	54155	313.2	86.447535
259	22381.0	1.17395401	8.19725132	43.59	0.68898216	7.7e-07	59691	345.4	86.411883
260	22475.0	1.06904078	3.68953538	43.59	0.69632981	7.2e-07	52850	305.7	86.440994
261	22566.0	1.0006609	3.31951046	43.59	0.71575368	6.8e-07	71458	413.2	86.460017
262	22648.0	1.15665054	7.92018938	43.59	0.68951886	6.4e-07	38647	223.5	86.441717
263	22730.0	1.19592345	2.97739768	43.59	0.68467405	6e-07	67034	387.8	86.425755
264	22811.0	1.03509045	4.73186684	43.59	0.71287189	5.7e-07	58415	338.0	86.405333
265	22891.0	1.12370157	4.00533915	43.59	0.69165316	5.3e-07	28692	166.1	86.380922
266	22977.0	0.99446774	42.77673721	43.59	0.71614887	4.9e-07	62761	363.3	86.37842
267	23061.0	1.27994418	50.93897629	43.59	0.65856559	4.6e-07	52065	301.4	86.37233
268	23140.0	1.13265753	4.28355312	43.59	0.68423847	4.3e-07	49812	288.5	86.344068
269	23227.0	1.11049557	4.05187798	43.59	0.69541601	3.9e-07	19087	110.5	86.344151
270	23309.0	1.15266895	35.09375	43.59	0.69313064	3.6e-07	27571	159.7	86.328753
271	23401.0	1.172472	2.56044912	43.59	0.67240803	3.3e-07	39923	231.2	86.351993
272	23482.0	1.18522334	2.91859841	43.59	0.68239703	3.1e-07	35771	207.2	86.329611
273	23573.0	1.11829376	3.66496325	43.59	0.68677679	2.8e-07	84476	489.2	86.349053
274	23660.0	1.02772522	19.29694748	43.59	0.71898849	2.5e-07	62724	363.2	86.34951
275	23738.0	1.29358292	5.16658974	43.59	0.66506877	2.3e-07	40617	235.3	86.318789
276	23817.0	1.07874632	35.62524414	43.59	0.70182856	2e-07	31093	180.2	86.293033
277	23903.0	1.27471542	5.69149733	43.59	0.66735057	1.8e-07	48848	283.0	86.292604
278	23992.0	1.13710785	6.53107691	43.59	0.69453707	1.6e-07	48301	279.8	86.301478
279	24076.0	1.0861274	7.20837402	43.59	0.7023678	1.4e-07	52496	304.2	86.29523
280	24160.0	1.07074749	4.78020334	43.59	0.70893256	1.2e-07	42138	244.2	86.285529
281	24254.0	1.10105896	8.41766644	43.59	0.70098097	1.1e-07	47964	277.8	86.313933
282	24334.0	1.15781593	28.70779991	43.59	0.68151019	9e-08	34265	198.5	86.289504
283	24424.0	1.15339851	3.77907825	43.59	0.67944789	8e-08	33353	193.2	86.305179
