step	elapsed_s	loss	grad_norm	mem_gib	token_acc	lr	tokens_this_step	tokens_per_gpu_per_sec	train_speed_s_per_it
1201	2259.0	0.73144531	8.75	76.61	0.79421222	5.69e-06	995	264.5	1.881159
1202	2261.0	1.91552734	6.25	76.61	0.55822581	5.68e-06	1721	457.4	1.881139
1203	2263.0	0.81396484	5.03125	76.61	0.75644699	5.68e-06	1669	443.6	1.881387
1204	2268.0	0.96044922	8.375	76.61	0.70641509	5.67e-06	13110	3480.5	1.883362
1205	2271.0	1.76074219	6.625	76.61	0.60769642	5.66e-06	407	108.0	1.884699
1206	2274.0	0.87593842	3.796875	76.61	0.74806407	5.65e-06	11592	3074.3	1.885295
1207	2276.0	1.84625244	3.671875	76.61	0.57220077	5.65e-06	9041	2397.6	1.885429
1208	2277.0	1.33959961	6.3125	76.61	0.64817049	5.64e-06	626	166.1	1.884792
1209	2278.0	0.59429932	6.875	76.61	0.84110672	5.63e-06	3871	1027.2	1.884166
1210	2281.0	0.75579834	85.5	76.61	0.77743668	5.63e-06	3719	986.6	1.884804
1211	2282.0	1.49737549	9.3125	76.61	0.62014274	5.62e-06	7253	1924.3	1.884618
1212	2285.0	1.19604492	7.09375	76.61	0.66852886	5.61e-06	2828	750.0	1.885287
1213	2286.0	0.97558594	12.0625	76.61	0.74225122	5.6e-06	260	69.0	1.884411
1214	2287.0	0.65771484	4.5625	76.61	0.79844961	5.6e-06	1627	431.8	1.884033
1215	2289.0	0.98193359	13.8125	76.61	0.71219822	5.59e-06	7802	2070.7	1.883919
1216	2290.0	0.5213623	3.828125	76.61	0.83706721	5.58e-06	370	98.2	1.883106
1217	2291.0	1.84863281	5.15625	76.61	0.58162886	5.57e-06	1277	339.2	1.882257
1218	2292.0	0.83135986	47.0	76.61	0.75357525	5.57e-06	1730	459.6	1.882062
1219	2294.0	1.65454102	32.0	76.61	0.59324759	5.56e-06	280	74.4	1.881699
1220	2295.0	1.89001465	4.6875	76.61	0.56021868	5.55e-06	2095	556.7	1.881494
1221	2296.0	1.07128906	5.75	76.61	0.68323978	5.54e-06	968	257.4	1.880622
1222	2299.0	1.3088913	4.3125	76.61	0.6439805	5.54e-06	847	225.1	1.88165
1223	2302.0	0.96826172	84.5	76.61	0.72022279	5.53e-06	681	180.9	1.882404
1224	2304.0	0.87353516	5.03125	76.61	0.74475375	5.52e-06	9489	2520.1	1.88263
1225	2308.0	1.31231689	4.0625	76.61	0.63792015	5.51e-06	13943	3700.8	1.883775
1226	2308.0	1.40380859	5.28125	76.61	0.65296408	5.51e-06	814	216.2	1.882918
1227	2310.0	0.88085938	199.0	76.61	0.72380952	5.5e-06	3725	989.5	1.882294
1228	2311.0	0.61083984	8.8125	76.61	0.79657008	5.49e-06	1799	478.0	1.881714
1229	2312.0	1.42456055	4.75	76.61	0.63817215	5.49e-06	6077	1615.1	1.881351
1230	2315.0	1.5256958	3.859375	76.61	0.60761946	5.48e-06	1049	278.6	1.882423
1231	2319.0	1.11303711	10.4375	76.61	0.69366387	5.47e-06	594	157.7	1.883449
1232	2319.0	0.46044922	5.84375	76.61	0.84671533	5.46e-06	1285	341.3	1.882676
1233	2323.0	0.79785156	11.3125	76.61	0.75214805	5.46e-06	14184	3764.6	1.883852
1234	2325.0	0.85986328	12.9375	76.61	0.74543379	5.45e-06	2124	563.8	1.883729
1235	2326.0	2.0501709	6.21875	76.61	0.52734375	5.44e-06	1459	387.4	1.883241
1236	2329.0	1.39453125	3.921875	76.61	0.62379879	5.43e-06	7458	1979.0	1.884317
1237	2330.0	1.33544922	12.4375	76.61	0.64477612	5.43e-06	1498	397.6	1.883654
1238	2332.0	2.03643799	8.375	76.61	0.54050508	5.42e-06	6337	1682.4	1.883346
1239	2333.0	1.1171875	9.375	76.61	0.68681319	5.41e-06	630	167.3	1.882677
1240	2334.0	0.87109375	6.15625	76.61	0.72348782	5.4e-06	458	121.7	1.882054
1241	2336.0	1.39624023	10.0625	76.61	0.67129212	5.4e-06	1647	437.4	1.882717
1242	2339.0	0.96191406	4.9375	76.61	0.7621118	5.39e-06	856	227.3	1.882936
1243	2340.0	1.21936035	6.59375	76.61	0.6640625	5.38e-06	1478	392.6	1.882206
1244	2342.0	1.95751953	12.8125	76.61	0.54105184	5.37e-06	2120	563.0	1.882713
1245	2343.0	2.3684082	6.65625	76.61	0.49131403	5.37e-06	1104	293.3	1.881858
1246	2346.0	0.77734375	16.625	76.61	0.77873255	5.36e-06	1090	289.4	1.883151
1247	2347.0	0.41674805	4.375	76.61	0.87361419	5.35e-06	630	167.3	1.882483
1248	2351.0	0.68286133	4.3125	76.61	0.79367816	5.34e-06	1868	495.8	1.883854
1249	2353.0	2.12890625	53.75	76.61	0.51831103	5.34e-06	5770	1531.6	1.883668
1250	2354.0	0.81103516	166.0	76.61	0.75551102	5.33e-06	2032	539.5	1.883113
1251	2355.0	0.93798828	6.0	76.61	0.72279372	5.32e-06	707	187.8	1.882674
1252	2356.0	0.94335938	9.0	76.61	0.74049028	5.32e-06	2372	630.2	1.881921
1253	2359.0	1.54931641	24.5	76.61	0.62614913	5.31e-06	869	230.8	1.882596
1254	2360.0	1.03027344	16.125	76.61	0.69431644	5.3e-06	1830	486.2	1.881852
1255	2361.0	0.83642578	6.5625	76.61	0.76499118	5.29e-06	553	147.0	1.88118
1256	2363.0	1.23681641	28.875	76.61	0.65392609	5.29e-06	2224	591.0	1.881643
1257	2364.0	1.2620697	5.53125	76.61	0.64050798	5.28e-06	111	29.5	1.880995
1258	2365.0	1.0324707	4.59375	76.61	0.71056388	5.27e-06	2547	677.3	1.880346
1259	2368.0	1.19067383	7.71875	76.61	0.67803121	5.26e-06	10094	2683.6	1.880652
1260	2369.0	1.98193359	5.625	76.61	0.56119839	5.26e-06	1729	459.9	1.879907
1261	2371.0	0.85620117	6.46875	76.61	0.7397288	5.25e-06	2221	590.7	1.880042
1262	2372.0	1.31542969	10.25	76.61	0.67315574	5.24e-06	1390	369.8	1.87948
1263	2373.0	0.81347656	8.25	76.61	0.75029446	5.23e-06	2176	579.1	1.878724
1264	2374.0	1.68334961	5.125	76.61	0.60782892	5.23e-06	1406	374.2	1.878465
1265	2377.0	0.54931641	4.375	76.61	0.83163842	5.22e-06	543	144.5	1.879171
1266	2378.0	0.46484375	36.5	76.61	0.85859125	5.21e-06	594	158.1	1.878564
1267	2380.0	0.99755859	21.875	76.61	0.70718504	5.2e-06	1706	454.1	1.878379
1268	2381.0	1.66870117	76.5	76.61	0.61322767	5.2e-06	1250	332.8	1.877938
1269	2382.0	1.88861084	5.84375	76.61	0.5442067	5.19e-06	2993	797.2	1.877261
1270	2383.0	1.05322266	6.28125	76.61	0.7124617	5.18e-06	1608	428.4	1.876615
1271	2386.0	1.48115921	3.515625	76.61	0.61752434	5.17e-06	64	17.0	1.876884
1272	2389.0	1.32751465	4.375	76.61	0.63070755	5.17e-06	1089	290.0	1.87789
1273	2390.0	0.79638672	7.0625	76.61	0.75884732	5.16e-06	4752	1265.6	1.877373
1274	2391.0	0.90332031	42.5	76.61	0.75690276	5.15e-06	650	173.2	1.876601
1275	2392.0	1.41162109	10.0	76.61	0.63754889	5.14e-06	4921	1311.5	1.876112
1276	2395.0	1.24304199	1240.0	76.61	0.65928565	5.14e-06	2536	675.5	1.876998
1277	2398.0	1.25982666	7.9375	76.61	0.65032769	5.13e-06	535	142.4	1.877997
1278	2401.0	0.81616211	10.8125	76.61	0.74800213	5.12e-06	12341	3284.4	1.878751
1279	2403.0	1.35217285	6.40625	76.61	0.63122444	5.11e-06	1223	325.4	1.878959
1280	2406.0	1.7791748	6.75	76.61	0.57714286	5.11e-06	1630	433.6	1.879724
1281	2407.0	0.59960938	4.34375	76.61	0.81158849	5.1e-06	282	75.0	1.878948
1282	2408.0	2.11425781	6.15625	76.61	0.53169679	5.09e-06	1191	317.0	1.878294
1283	2410.0	0.91992188	13.75	76.61	0.73369565	5.09e-06	1027	273.4	1.878381
1284	2411.0	0.91894531	5.3125	76.61	0.72707182	5.08e-06	3338	888.7	1.878006
1285	2416.0	1.02441406	4.9375	76.61	0.7121015	5.07e-06	3892	1035.2	1.879918
1286	2417.0	1.11450195	10.5625	76.61	0.68708021	5.06e-06	93	24.7	1.879253
1287	2418.0	1.05712891	217.0	76.61	0.7048792	5.06e-06	2713	722.1	1.878561
1288	2419.0	1.25244141	6.0625	76.61	0.65223185	5.05e-06	1109	295.3	1.877756
1289	2420.0	0.675354	2.359375	76.61	0.82936235	5.04e-06	421	112.1	1.87747
1290	2422.0	1.27276611	73.5	76.61	0.67533856	5.03e-06	2111	562.1	1.877873
1291	2425.0	1.38867188	3.4375	76.61	0.65886985	5.03e-06	1041	277.1	1.878187
1292	2430.0	0.90966797	23.625	76.61	0.73262303	5.02e-06	1058	281.3	1.880435
1293	2431.0	1.86474609	6.46875	76.61	0.58110599	5.01e-06	1270	337.8	1.879887
1294	2433.0	0.40893555	3.84375	76.61	0.86694723	5e-06	837	222.6	1.880333
1295	2436.0	0.88671875	20.375	76.61	0.73878809	5e-06	1244	330.6	1.881276
1296	2437.0	0.64892578	8.625	76.61	0.7945874	4.99e-06	2409	640.5	1.880666
1297	2440.0	1.54296875	5.625	76.61	0.64620141	4.98e-06	1141	303.3	1.881218
1298	2441.0	1.97558594	6.25	76.61	0.54438936	4.97e-06	1059	281.6	1.880433
1299	2443.0	0.59399414	4.6875	76.61	0.81652542	4.97e-06	1259	334.8	1.880507
1300	2444.0	1.15551758	3.328125	76.61	0.72991987	4.96e-06	1000	266.0	1.879806
1301	2447.0	1.28320312	12.0625	76.61	0.64927465	4.95e-06	13589	3612.5	1.880838
1302	2448.0	0.93200684	892.0	76.61	0.72795497	4.94e-06	3149	837.4	1.880198
1303	2449.0	0.53320312	6.09375	76.61	0.83660807	4.94e-06	932	247.9	1.879533
1304	2450.0	1.1875	6.1875	76.61	0.68507377	4.93e-06	3963	1054.4	1.879187
1305	2453.0	1.48043823	4.25	76.61	0.621649	4.92e-06	815	216.8	1.879593
1306	2454.0	1.20703125	9.3125	76.61	0.67424643	4.91e-06	1939	516.0	1.878865
1307	2455.0	0.47119141	4.09375	76.61	0.85107731	4.91e-06	2964	789.1	1.878197
1308	2458.0	1.11474609	8.625	76.61	0.68388215	4.9e-06	13310	3541.5	1.879158
1309	2460.0	1.85693359	8.5	76.61	0.56942935	4.89e-06	602	160.2	1.879168
1310	2461.0	1.28588867	6.75	76.61	0.68031746	4.89e-06	2141	569.8	1.878884
1311	2462.0	0.74316406	19.625	76.61	0.76940639	4.88e-06	1099	292.6	1.878117
1312	2464.0	1.82434082	4.8125	76.61	0.56198347	4.87e-06	465	123.8	1.877912
1313	2466.0	1.17919922	5.40625	76.61	0.68063551	4.86e-06	3803	1012.5	1.878092
1314	2467.0	1.81298828	6.03125	76.61	0.57229293	4.86e-06	789	210.1	1.87764
1315	2468.0	0.93310547	6.78125	76.61	0.73577236	4.85e-06	550	146.5	1.877014
1316	2469.0	0.66162109	9.1875	76.61	0.80688692	4.84e-06	1634	435.4	1.876285
1317	2470.0	1.02392578	53.25	76.61	0.71118644	4.83e-06	415	110.6	1.87558
1318	2471.0	0.83886719	10.6875	76.61	0.75406872	4.83e-06	971	258.9	1.874947
1319	2474.0	0.76467896	3.78125	76.61	0.76401221	4.82e-06	965	257.2	1.875848
1320	2477.0	1.13928223	3.15625	76.61	0.67124451	4.81e-06	10278	2739.1	1.876179
1321	2478.0	0.98730469	6.0	76.61	0.73382046	4.8e-06	802	213.8	1.875483
1322	2480.0	1.06604004	12.5625	76.61	0.68075117	4.8e-06	9113	2429.3	1.875622
1323	2481.0	1.24914551	9.6875	76.61	0.66790009	4.79e-06	3225	860.0	1.875
1324	2482.0	1.04730225	7.4375	76.61	0.69384835	4.78e-06	67	17.9	1.874391
1325	2483.0	0.92578125	7.59375	76.61	0.74145617	4.77e-06	624	166.5	1.873589
1326	2486.0	1.34133911	2.6875	76.61	0.63866799	4.77e-06	13682	3649.3	1.874607
1327	2487.0	0.86962891	7.34375	76.61	0.73390895	4.76e-06	3281	875.4	1.874
1328	2489.0	1.66137695	4.75	76.61	0.60204604	4.75e-06	8414	2244.9	1.874006
1329	2490.0	0.91870117	8.0	76.61	0.75369178	4.74e-06	554	147.9	1.873428
1330	2496.0	1.37188721	156.0	76.61	0.64389137	4.74e-06	13293	3542.1	1.876417
1331	2497.0	1.84143066	8.6875	76.61	0.57308378	4.73e-06	871	232.2	1.875926
1332	2498.0	0.77001953	4.875	76.61	0.75139665	4.72e-06	2469	658.3	1.875258
1333	2501.0	0.71447754	7.53125	76.61	0.7812521	4.71e-06	375	100.0	1.875881
1334	2504.0	1.59179688	22.125	76.61	0.61415363	4.71e-06	13091	3487.7	1.876753
1335	2508.0	0.39550781	5.8125	76.61	0.87040619	4.7e-06	14070	3744.1	1.878937
1336	2512.0	0.86572266	4.15625	76.61	0.75088563	4.69e-06	988	262.7	1.880141
1337	2514.0	0.37841797	3.484375	76.61	0.87157534	4.68e-06	309	82.2	1.880462
1338	2517.0	0.98681641	10.75	76.61	0.72972973	4.68e-06	3154	838.4	1.880864
1339	2518.0	1.76904297	13.0625	76.61	0.57571075	4.67e-06	2109	560.6	1.880855
1340	2519.0	0.95507812	5.875	76.61	0.73694779	4.66e-06	568	151.0	1.880185
1341	2520.0	1.25744629	5.65625	76.61	0.66236162	4.66e-06	488	129.8	1.879552
1342	2524.0	1.62353516	5.40625	76.61	0.59945155	4.65e-06	761	202.3	1.880439
1343	2525.0	0.76904297	4.75	76.61	0.75976114	4.64e-06	2841	755.7	1.879788
1344	2525.0	1.14477539	20.0	76.61	0.69756098	4.63e-06	1075	286.1	1.879014
1345	2526.0	0.77050781	6.25	76.61	0.7759434	4.63e-06	1177	313.3	1.878245
1346	2528.0	0.91601562	7.25	76.61	0.72333333	4.62e-06	6899	1836.8	1.87804
1347	2529.0	0.76147461	11.9375	76.61	0.76763485	4.61e-06	1781	474.3	1.877412
1348	2531.0	1.71655273	5.5	76.61	0.58999784	4.6e-06	7103	1891.9	1.877229
1349	2532.0	1.21264648	6.96875	76.61	0.65861588	4.6e-06	1896	505.0	1.87723
1350	2536.0	1.00732422	108.0	76.61	0.71306102	4.59e-06	14181	3774.8	1.878369
1351	2538.0	0.83886719	10.3125	76.61	0.75189284	4.58e-06	2208	587.7	1.878403
1352	2541.0	1.5246582	8.8125	76.61	0.62130114	4.57e-06	13785	3667.3	1.879452
1353	2543.0	1.45944214	5.53125	76.61	0.61547698	4.57e-06	8958	2383.0	1.879552
1354	2546.0	1.33105469	3.84375	76.61	0.64711046	4.56e-06	13683	3638.1	1.880513
1355	2548.0	0.89770508	39.25	76.61	0.74340699	4.55e-06	6615	1759.1	1.880266
1356	2550.0	0.99145508	10.4375	76.61	0.72783688	4.54e-06	1852	492.5	1.880309
1357	2553.0	1.27099609	26.0	76.61	0.66062582	4.54e-06	1639	435.6	1.881218
1358	2554.0	1.35986328	8.25	76.61	0.66826923	4.53e-06	1325	352.3	1.880579
1359	2556.0	1.23199463	5.46875	76.61	0.66611752	4.52e-06	1543	410.1	1.881074
1360	2557.0	1.90698242	6.78125	76.61	0.57746479	4.51e-06	1195	317.8	1.880326
1361	2560.0	1.24865723	72.0	76.61	0.66781465	4.51e-06	542	144.1	1.881251
1362	2561.0	1.08496094	9.125	76.61	0.70873786	4.5e-06	2530	672.7	1.880577
1363	2563.0	0.78857422	5.5625	76.61	0.76130319	4.49e-06	5163	1373.0	1.880138
1364	2563.0	1.11035156	5.65625	76.61	0.70430108	4.49e-06	330	87.8	1.879349
1365	2565.0	0.63232422	24.875	76.61	0.81315156	4.48e-06	596	158.6	1.87883
1366	2566.0	0.93164062	9.8125	76.61	0.71942446	4.47e-06	367	97.7	1.878122
1367	2567.0	0.81933594	334.0	76.61	0.76490344	4.46e-06	424	112.9	1.877489
1368	2567.0	1.22167969	6.46875	76.61	0.67528836	4.46e-06	1122	298.9	1.876814
1369	2570.0	0.4798584	2.109375	76.61	0.85630578	4.45e-06	308	82.0	1.877175
1370	2571.0	1.00488281	5.96875	76.61	0.70388751	4.44e-06	1007	268.3	1.876635
1371	2572.0	0.95751953	6.21875	76.61	0.70357498	4.43e-06	966	257.5	1.876031
1372	2574.0	1.32318115	3.515625	76.61	0.64180987	4.43e-06	4076	1086.5	1.875811
1373	2577.0	1.20678711	12.0625	76.61	0.67355003	4.42e-06	3195	851.2	1.876699
1374	2578.0	1.25390625	10.3125	76.61	0.65275459	4.41e-06	2412	642.8	1.876027
1375	2579.0	1.46289062	6.125	76.61	0.64787798	4.4e-06	1245	331.9	1.875284
1376	2579.0	1.07446289	5.78125	76.61	0.71342383	4.4e-06	677	180.6	1.874543
1377	2583.0	0.84228516	6.5	76.61	0.75212947	4.39e-06	1827	487.0	1.875957
1378	2585.0	1.66495132	20.625	76.61	0.60535012	4.38e-06	9114	2429.0	1.87608
1379	2586.0	1.19848633	6.125	76.61	0.68819277	4.37e-06	1268	338.1	1.875403
1380	2587.0	0.77294922	11.375	76.61	0.7674113	4.37e-06	707	188.6	1.87476
1381	2590.0	1.68969727	5.125	76.61	0.5856039	4.36e-06	2770	738.6	1.875174
1382	2592.0	0.68896484	4.34375	76.61	0.79596174	4.35e-06	858	228.7	1.875502
1383	2593.0	0.93554688	9.375	76.61	0.72652689	4.35e-06	1439	383.7	1.874936
1384	2599.0	1.37780762	27.5	76.61	0.61811974	4.34e-06	13745	3659.4	1.878018
1385	2600.0	0.59594727	11.25	76.61	0.83781844	4.33e-06	2234	595.0	1.877395
1386	2603.0	1.20172119	12.375	76.61	0.67408326	4.32e-06	1561	415.5	1.878352
1387	2604.0	0.79992676	5.40625	76.61	0.76564581	4.32e-06	561	149.4	1.877694
1388	2605.0	0.93463135	10.8125	76.61	0.73805601	4.31e-06	1021	272.0	1.876962
1389	2609.0	1.65808105	15.8125	76.61	0.59851709	4.3e-06	2121	564.7	1.878144
1390	2610.0	0.79638672	5.8125	76.61	0.78206778	4.29e-06	396	105.5	1.877449
1391	2611.0	2.00097656	15.4375	76.61	0.55091514	4.29e-06	7067	1882.3	1.877271
1392	2612.0	0.7331543	6.84375	76.61	0.77020202	4.28e-06	1107	295.0	1.876557
1393	2614.0	0.92578125	22.375	76.61	0.72929543	4.27e-06	366	97.5	1.876831
1394	2616.0	1.64697266	5.5	76.61	0.60970182	4.26e-06	1091	290.7	1.87659
1395	2619.0	1.22387695	4.375	76.61	0.66772223	4.26e-06	1290	343.5	1.877609
1396	2620.0	1.0234375	3.859375	76.61	0.72275204	4.25e-06	358	95.4	1.876964
1397	2622.0	1.69140625	6.5	76.61	0.59809876	4.24e-06	6000	1598.6	1.876623
1398	2623.0	0.78955078	7.5	76.61	0.75122503	4.24e-06	1505	401.1	1.876254
1399	2625.0	1.83911133	8.75	76.61	0.56322323	4.23e-06	330	87.9	1.87607
1400	2625.0	0.80566406	5.0	76.61	0.77246377	4.22e-06	559	149.0	1.875319
1401	2628.0	0.90087891	8.6875	76.61	0.72613679	4.21e-06	1320	351.8	1.87583
1402	2629.0	0.77246094	6.375	76.61	0.76440988	4.21e-06	1747	465.8	1.875138
1403	2630.0	0.75683594	15.0625	76.61	0.77587263	4.2e-06	1291	344.4	1.874425
1404	2632.0	1.16760254	4.1875	76.61	0.67378597	4.19e-06	9199	2453.7	1.874552
1405	2633.0	1.27050781	9.9375	76.61	0.6523888	4.18e-06	1932	515.5	1.873887
1406	2634.0	0.83056641	6.3125	76.61	0.74932323	4.18e-06	987	263.4	1.873328
1407	2635.0	1.04614258	13.6875	76.61	0.72261158	4.17e-06	580	154.8	1.872887
1408	2637.0	1.73657227	65.5	76.61	0.60891219	4.16e-06	860	229.6	1.872786
1409	2638.0	1.04443359	7.34375	76.61	0.70494552	4.15e-06	1657	442.5	1.872108
1410	2641.0	0.92480469	28.625	76.61	0.73393665	4.15e-06	851	227.2	1.873048
1411	2644.0	1.27990723	3.546875	76.61	0.6468975	4.14e-06	13300	3548.7	1.873905
1412	2646.0	0.71850586	8.8125	76.61	0.78108205	4.13e-06	1420	378.9	1.873783
1413	2647.0	1.37426758	5.46875	76.61	0.69263607	4.13e-06	477	127.3	1.873037
1414	2648.0	1.08789062	19.875	76.61	0.69318801	4.12e-06	2496	666.3	1.873027
1415	2650.0	1.4597168	71.5	76.61	0.63596288	4.11e-06	7149	1908.6	1.872855
1416	2651.0	1.80834961	5.59375	76.61	0.56198191	4.1e-06	5685	1518.0	1.872505
1417	2652.0	0.95184326	78.0	76.61	0.72089552	4.1e-06	80	21.4	1.871832
1418	2656.0	1.45601654	4.90625	76.61	0.61424396	4.09e-06	13409	3580.0	1.872759
1419	2659.0	1.17510986	18.0	76.61	0.67062522	4.08e-06	693	184.9	1.873679
1420	2660.0	1.32727051	4.90625	76.61	0.66062476	4.07e-06	4334	1156.9	1.873181
1421	2663.0	0.84985352	5.125	76.61	0.7437223	4.07e-06	1643	438.3	1.874141
1422	2664.0	1.52319336	14.3125	76.61	0.63922294	4.06e-06	4423	1180.3	1.873666
1423	2667.0	1.57873535	2.765625	76.61	0.59569039	4.05e-06	7973	2127.3	1.873966
1424	2669.0	2.14416504	5.84375	76.61	0.53530167	4.05e-06	1784	475.9	1.87453
1425	2672.0	1.83007812	5.78125	76.61	0.56430446	4.04e-06	225	60.0	1.87504
1426	2673.0	0.67431641	6.4375	76.61	0.80439122	4.03e-06	2781	741.7	1.874651
1427	2674.0	0.90185547	7.21875	76.61	0.75751295	4.02e-06	1398	373.0	1.873941
1428	2676.0	2.00402832	16.25	76.61	0.54177157	4.02e-06	6876	1834.8	1.873732
1429	2678.0	0.74674988	7.40625	76.61	0.76954069	4.01e-06	82	21.9	1.874169
1430	2681.0	1.81347656	36.25	76.61	0.59887006	4e-06	2216	591.1	1.874589
1431	2682.0	1.81054688	23.0	76.61	0.58819444	3.99e-06	3241	864.7	1.874015
1432	2686.0	0.97607422	4.625	76.61	0.72487527	3.99e-06	1626	433.5	1.875563
1433	2687.0	1.57470703	8.25	76.61	0.63431151	3.98e-06	407	108.5	1.874935
1434	2688.0	1.85458374	6.28125	76.61	0.54898718	3.97e-06	1925	513.5	1.874282
1435	2689.0	1.34667969	4.09375	76.61	0.62182994	3.97e-06	1813	483.7	1.874214
1436	2691.0	0.90356445	6.21875	76.61	0.74177573	3.96e-06	528	140.9	1.873831
1437	2693.0	0.55908203	8.3125	76.61	0.83382138	3.95e-06	1554	414.6	1.874169
1438	2696.0	1.1953125	3.890625	76.61	0.65976044	3.94e-06	2781	741.6	1.875074
1439	2698.0	1.91918945	6.4375	76.61	0.56133142	3.94e-06	5815	1550.9	1.874741
1440	2699.0	0.57958984	3.890625	76.61	0.8213866	3.93e-06	617	164.6	1.87401
1441	2700.0	0.97399902	7.03125	76.61	0.71385991	3.92e-06	487	130.0	1.873415
1442	2701.0	0.83825684	6.21875	76.61	0.74062817	3.91e-06	1348	359.8	1.873373
1443	2702.0	0.71539307	3.96875	76.61	0.79591837	3.91e-06	1469	392.2	1.872685
1444	2703.0	0.55761719	13.625	76.61	0.83916849	3.9e-06	1862	497.3	1.872026
1445	2706.0	1.28497314	4.09375	76.61	0.63640099	3.89e-06	736	196.5	1.872885
1446	2708.0	1.65325928	4.3125	76.61	0.5900713	3.89e-06	918	245.1	1.872967
1447	2709.0	0.71606445	6.75	76.61	0.786	3.88e-06	2809	750.1	1.872371
1448	2711.0	1.65808105	8.6875	76.61	0.59298332	3.87e-06	364	97.2	1.871899
1449	2712.0	0.91357422	7.90625	76.61	0.72715895	3.86e-06	564	150.7	1.871395
1450	2713.0	0.7590332	4.25	76.61	0.81716037	3.86e-06	950	253.9	1.870704
1451	2715.0	1.41516113	7.5	76.61	0.61862439	3.85e-06	3416	912.7	1.871433
1452	2716.0	0.61132812	10.4375	76.61	0.81656805	3.84e-06	1923	514.0	1.870783
1453	2717.0	0.88378906	6.46875	76.61	0.73906706	3.83e-06	1872	500.5	1.87018
1454	2721.0	1.22973633	4.09375	76.61	0.6637037	3.83e-06	2353	628.7	1.871218
1455	2722.0	0.44946289	63.75	76.61	0.85513673	3.82e-06	1804	482.2	1.870636
1456	2724.0	1.02905273	7.5625	76.61	0.70285189	3.81e-06	934	249.6	1.871087
1457	2726.0	0.86077881	8.0625	76.61	0.74784748	3.81e-06	534	142.7	1.871029
1458	2728.0	1.78344727	5.09375	76.61	0.5617731	3.8e-06	6425	1717.2	1.870789
1459	2729.0	0.93261719	6.59375	76.61	0.72138554	3.79e-06	1561	417.3	1.870567
1460	2732.0	1.20373535	3.046875	76.61	0.65747553	3.78e-06	1477	394.6	1.871543
1461	2733.0	0.72583008	3.890625	76.61	0.76304503	3.78e-06	2803	749.1	1.870951
1462	2734.0	0.46728516	3.90625	76.61	0.85770171	3.77e-06	522	139.5	1.870315
1463	2735.0	0.92382812	4.90625	76.61	0.71804237	3.76e-06	2891	773.1	1.869724
1464	2737.0	1.71069336	4.4375	76.61	0.60525822	3.76e-06	380	101.6	1.869249
1465	2739.0	1.11254883	6.625	76.61	0.71366001	3.75e-06	11430	3056.6	1.869732
1466	2740.0	1.59399414	9.1875	76.61	0.59710034	3.74e-06	3967	1061.1	1.869232
1467	2741.0	0.6875	4.25	76.61	0.78632866	3.73e-06	3642	974.5	1.868693
1468	2742.0	1.05957031	9.125	76.61	0.70104895	3.73e-06	2426	649.3	1.868063
1469	2743.0	1.92236328	7.75	76.61	0.55374887	3.72e-06	753	201.6	1.867458
1470	2744.0	1.01660156	6.5625	76.61	0.70585189	3.71e-06	2352	629.9	1.866828
1471	2746.0	0.62646484	3.921875	76.61	0.80074749	3.71e-06	1635	437.9	1.866807
1472	2749.0	1.19213867	3.234375	76.61	0.66496599	3.7e-06	2250	602.5	1.867246
1473	2752.0	1.29833984	14.8125	76.61	0.67540057	3.69e-06	6645	1778.6	1.868051
1474	2754.0	0.56738281	5.1875	76.61	0.81569437	3.68e-06	2719	727.6	1.868495
1475	2755.0	1.57128906	6.09375	76.61	0.61036879	3.68e-06	3724	996.8	1.867972
1476	2757.0	0.83496094	5.84375	76.61	0.73225362	3.67e-06	2989	800.1	1.867919
1477	2758.0	1.39111328	4.4375	76.61	0.63857114	3.66e-06	5269	1410.7	1.867548
1478	2761.0	0.79785156	5.40625	76.61	0.75876011	3.66e-06	1827	489.0	1.86799
1479	2764.0	0.74462891	6.0	76.61	0.7650546	3.65e-06	7373	1972.5	1.868949
1480	2767.0	1.15228271	6.625	76.61	0.68308581	3.64e-06	5081	1358.7	1.869854
1481	2771.0	1.28723145	4.34375	76.61	0.64229943	3.63e-06	885	236.5	1.871226
1482	2774.0	0.86914062	6.71875	76.61	0.74330503	3.63e-06	1315	351.3	1.871743
1483	2777.0	1.15057373	3.6875	76.61	0.67802678	3.62e-06	793	211.7	1.872562
1484	2778.0	1.08007812	7.15625	76.61	0.68871925	3.61e-06	3170	846.7	1.871994
1485	2779.0	0.73626709	5.0	76.61	0.7726967	3.61e-06	956	255.4	1.87136
1486	2780.0	1.62261963	5.1875	76.61	0.60657396	3.6e-06	608	162.5	1.87104
1487	2783.0	2.12841797	15.5625	76.61	0.52392539	3.59e-06	855	228.4	1.871369
1488	2786.0	0.96728516	4.53125	76.61	0.73286148	3.58e-06	13873	3704.7	1.872346
1489	2787.0	1.0446167	10.25	76.61	0.67292645	3.58e-06	196	52.4	1.871812
1490	2788.0	0.5078125	4.6875	76.61	0.85174881	3.57e-06	303	81.0	1.871158
1491	2789.0	0.81201172	6.53125	76.61	0.7704918	3.56e-06	931	248.9	1.870507
1492	2790.0	2.01708984	6.0625	76.61	0.53668122	3.56e-06	976	261.0	1.869828
1493	2793.0	1.21191406	19.25	76.61	0.66144201	3.55e-06	13816	3692.7	1.870737
